user_id,location,age
38229,"newport beach, california, usa",23.0
38281,"barcelona, catalunya, spain",33.0
38464,"tharston, norwich, england, united kingdom",33.0
38556,"edmonton, alberta, canada",
38762,"austin, texas, usa",29.0
38802,"helsinki, uusimaa, finland",23.0
39281,"morris plains, new jersey, usa",45.0
39396,"bonn, nordrhein-westfalen, germany",20.0
39602,"melbourne, victoria, australia",50.0
39773,"miami, florida, usa",49.0
40012,"new plymouth, taranaki, new zealand",44.0
40110,"lincoln, nebraska, usa",
40299,"holland, ohio, usa",
40559,"san diego, california, usa",
40943,"oklahoma city, oklahoma, usa",40.0
40958,"lachine, quebec, canada",26.0
41057,"nanaimo, british columbia, canada",51.0
41425,"christchurch, canterbury, new zealand",31.0
41586,"nicolaus, california, usa",73.0
41596,"mexico city, distrito federal, mexico",40.0
41667,"cotati, california, usa",
41701,"bordeaux, aquitaine, france",25.0
41757,"calgary, alberta, canada",58.0
41841,"sherwood park, alberta, canada",
42123,"salem, wisconsin, usa",35.0
42419,"west seneca, new york, usa",33.0
42651,"lake mary, florida, usa",
42724,"euclid, ohio, usa",37.0
42914,"clarksville, indiana, usa",26.0
43246,"toronto, ontario, canada",36.0
43418,"maple ridge, british columbia, canada",
43687,"sacramento, california, usa",27.0
43806,"delano, minnesota, usa",31.0
43842,"tucson, ,",
43909,"singapore, n/a, singapore",27.0
43962,"renmark, south australia, australia",23.0
44296,"sydney, new south wales, australia",26.0
44297,"christchurch, canterbury, new zealand",22.0
44728,"florence, alabama, usa",31.0
44845,"dallas, texas, usa",29.0
44925,"farnborough, england, united kingdom",33.0
45002,"lieto, varsinais-suomi, finland",20.0
46050,"duncan, british columbia, canada",39.0
46269,"recife, pernambuco, brazil",26.0
47128,"elmhurst, illinois, usa",33.0
47635,"kuala lumpur, kuala lumpur, malaysia",
48025,"concordia, missouri, usa",43.0
48046,"central sq., new york, usa",
48445,"westbury, new york, usa",35.0
48494,"lemon grove, california, usa",51.0
48539,"birmingham, alabama, usa",23.0
48595,"dover, new hampshire, usa",23.0
48630,"n/a, new jersey, usa",
49109,"west jordan, utah, usa",38.0
49460,"., kansas, usa",37.0
49582,"le mans, pays de la loire, france",29.0
50092,"san jose, california, usa",48.0
50165,"bellevue, washington, usa",41.0
50858,"nacogdoches, , usa",19.0
51803,"brantford, ontario, canada",
51856,"wichita,, kansas, usa",59.0
51944,"kennewick, washington, usa",51.0
52002,"bloomington, indiana, usa",
52060,"ottawa, ontario, canada",38.0
52425,"taos, new mexico, usa",
52807,"three hills, alberta, canada",38.0
52917,"bellevue, washington, usa",42.0
53042,"wethersfield, connecticut, usa",59.0
53140,"caldwell, idaho, usa",
53174,"orlando, florida, usa",29.0
53189,"shelby, alabama, usa",
53281,"mississauga, ontario, canada",
53418,"puyallup, washington, usa",28.0
53614,"barreiro, barreiro, portugal",30.0
53628,"brest, bretagne, france",22.0
54206,"philadelphia, pennsylvania, usa",24.0
54453,"boise, idaho, usa",
54564,"cottge grove, minnesota, usa",
54648,"santa claus, indiana, usa",
54911,"gridley, california, usa",17.0
55178,"moore, oklahoma, usa",25.0
55187,"torrance, california, usa",48.0
55734,"calgary, alberta, canada",37.0
55892,"plantersville, texas, usa",45.0
55927,"roscoe, minnesota, usa",17.0
56271,"leeds, england, united kingdom",22.0
56272,"pickering, ontario, canada",19.0
56276,"el masnou, catalunya, spain",19.0
56360,"wien, wien, austria",35.0
56391,"tijeras, nm, usa",40.0
56399,"n/a, surrey, united kingdom",63.0
56856,"escondido, california, usa",23.0
56959,"monroe twp., new jersey, usa",52.0
57006,"lawton, oklahoma, usa",30.0
57148,"stirling, scotland, united kingdom",24.0
57412,"porto, porto, portugal",25.0
57449,"rudersberg, baden-württemberg, germany",29.0
57954,"fargo, north dakota, usa",38.0
58255,"palmdale, california, usa",14.0
58456,"nottingham, england, united kingdom",33.0
58855,"glen ellyn, illinois, usa",38.0
59150,"victoria, british columbia, canada",37.0
59269,"indianapolis, indiana, usa",
59616,"port melbourne, victoria, australia",
59912,"pasadena, california, usa",27.0
60050,"brooklyn, new york, usa",40.0
60319,"haddonfield, new jersey, usa",
60797,"aberdare, wales, united kingdom",24.0
60809,"erstein, alsace, france",33.0
61028,"charleston, south carolina, usa",50.0
61668,"dayton, maine, usa",41.0
61798,"rockville, maryland, usa",
62464,"el cajon, california, usa",26.0
62862,"new milford, connecticut, usa",47.0
62891,"hi nella, new jersey, usa",27.0
62954,"jacksonville, florida, usa",
63293,"leesburg, virginia, usa",37.0
63506,"saskatoon, saskatchewan, canada",
63665,"geneva, ge, switzerland",24.0
63714,"milton keynes, england, united kingdom",29.0
63765,"hertford, england, united kingdom",46.0
63812,"pontevedra, pontevedra, spain",23.0
63953,"sydney, new south wales, australia",26.0
64373,"chasseneuil-du-poitou, vienne, france",21.0
64436,"san ramon, california, usa",36.0
64448,"amsterdam, noord holland, netherlands",23.0
64629,"eugene, oregon, usa",57.0
64946,"normal, illinois, usa",
65145,"browns mills, new jersey, usa",54.0
65258,"saginaw, michigan, usa",42.0
65323,"st neots, cambridgeshire, united kingdom",31.0
65370,"gatlinburg, tennessee, usa",35.0
65996,"oldenburg, niedersachsen, germany",39.0
66443,"pierrefonds, quebec, canada",29.0
66485,"berlin, berlin, germany",
67415,"minneapolis, minnesota, usa",29.0
67515,"oakland, california, usa",45.0
67840,"houston, texas, usa",50.0
68014,"london, england, united kingdom",18.0
68081,"pittsburgh area, pennsylvania, usa",
68426,"surrey, british columbia, canada",25.0
68555,"bad axe, michigan, usa",
69042,"drayton valley, alberta, canada",55.0
69089,"fairlight, new south wales, australia",28.0
69405,"ede, gelderland, netherlands",36.0
69721,"minneapolis, minnesota, usa",32.0
69971,"pinehurst, north carolina, usa",43.0
70052,"st. john`s, ontario, canada",30.0
70222,"ottawa, ontario, canada",56.0
70238,"münchen, bavaria, germany",26.0
70415,"crescent city, florida, usa",57.0
70450,"peterborough, ontario, canada",25.0
70571,"rescue, california, usa",56.0
70649,"casper, wyoming, usa",31.0
71162,"halifax, nova scotia, canada",40.0
71234,"cumberland, maryland, usa",30.0
71470,"ottawa, ontario, canada",62.0
71662,"columbia, missouri, usa",22.0
71853,"somerville, massachusetts, usa",23.0
72214,"ottawa, ontario, canada",40.0
72282,"toronto, ontario, canada",50.0
72347,"uster, zh, switzerland",32.0
72992,"vanves, ile-de-france, france",44.0
73196,"little rock, arkansas, usa",35.0
73224,"salt lake city, utah, usa",42.0
73394,"san diego, california, usa",33.0
73681,"almada, setúbal, portugal",27.0
73691,"easthampton, massachusetts, usa",20.0
73923,"montrose, california, usa",29.0
74189,"duluth, georgia, usa",21.0
74910,"ottawa, ontario, canada",22.0
75081,", illinois, usa",29.0
75286,"rose bud, arkansas, usa",
75339,"hamburg, hamburg, germany",
75405,"eden prairie, minnesota, usa",49.0
75436,"grand rapids, michigan, japan",
75491,"west point, virginia, usa",26.0
75842,"chicago, il, illinois, usa",42.0
76151,"sioux falls, south dakota, usa",49.0
76168,"southborough, massachusetts, usa",
76223,"lisboa, lisboa, portugal",25.0
76350,"london, england, united kingdom",20.0
76968,"hattingen, nordrhein-westfalen, germany",21.0
77332,"greenville, north carolina, usa",58.0
77480,"gig harbor, washington, usa",51.0
77809,"atlantic highlands, new jersey, usa",29.0
78553,"el cajon, california, usa",40.0
78755,"remscheid, nordrhein-westfalen, germany",53.0
78941,"wien, wien, austria",39.0
79366,"anoka, minnesota, usa",
79942,"mackay, queensland, australia",26.0
80075,"münchen, bayern, germany",
80266,"lich, hessen, germany",42.0
80555,"warminster, wiltshire, united kingdom",20.0
80820,"concord, california, usa",
80945,"freiburg, baden-württemberg, germany",46.0
81045,"tigard, oregon, usa",
81064,"colton, california, usa",44.0
81138,"charlottetown, prince edward island, canada",
81227,"glasgow, , united kingdom",20.0
81368,"mesa, arizona, usa",28.0
81492,"san antonio, texas, usa",28.0
81609,"carrollton, kentucky, usa",57.0
81759,"minneapolis, minnesota, usa",29.0
81771,"sacramento, california, usa",37.0
81848,"springfield, illinois, usa",35.0
81854,"palm bay, florida, usa",22.0
81855,"horsham, west sussex, united kingdom",42.0
81950,"wien, wien, austria",23.0
82192,"sydney, new south wales, australia",
82317,"brasilia, distrito federal, brazil",29.0
82398,"park city, kansas, usa",69.0
82511,"firenze, toscana, italy",
82831,"nashville, tennessee, usa",21.0
83156,"richmond, virginia, usa",59.0
83561,"edison, new jersey, usa",41.0
83880,"jena, thueringen, germany",39.0
84476,"sturgis, michigan, usa",16.0
84880,"st louis, missouri, usa",
85043,"charlottesville, virginia, usa",
85419,"crawfordsville, indiana, usa",57.0
85433,"tübingen, baden-wuerttemberg, germany",33.0
85701,"savannah, georgia, usa",37.0
85944,"dunedin, otago, new zealand",23.0
85993,"portland, oregon, usa",40.0
86033,"sydney, new south wales, australia",26.0
86123,"peterborough, ontario, canada",
86462,"markham, ontario, canada",29.0
86548,"ploiesti, prahova, romania",24.0
87051,"colorado springs, colorado, usa",31.0
87143,"whitehall, ohio, usa",53.0
87555,"lexington, kentucky, usa",31.0
87707,"paris, ile de france, france",23.0
87712,"yarmouth, nova scotia, canada",19.0
87729,"figueira da foz, coimbra, portugal",24.0
88229,"thermopolis, wyoming, usa",44.0
88283,"hamburg, hamburg, germany",24.0
88412,"toronto, ontario, canada",36.0
88693,"shanghai, shanghai, china",30.0
88729,"st. clair shores, michigan, usa",31.0
88733,"houston, texas, usa",
89207,"gateshead, england, united kingdom",26.0
89361,"cologne, , germany",25.0
89507,"pt.pleasant, new jersey, usa",30.0
89558,"arenys de munt, barcelona, spain",28.0
89867,"montreal, quebec, canada",28.0
90137,"norfolk, virginia, usa",40.0
90286,"brisbane, queensland, australia",26.0
90694,"erfurt, thüringen, germany",36.0
91026,"maynooth, kildare, ireland",40.0
91342,"doha, doha, qatar",29.0
91424,"omaha, nebraska, usa",51.0
91449,"farncombe, surrey, united kingdom",
91634,"pgh, pennsylvania, usa",
91692,"tacoma, washington, usa",53.0
92405,"dortmund, nordrhein-westfalen, germany",26.0
92652,"saint john, new brunswick, canada",32.0
92693,"cressona, pennsylvania, usa",18.0
92853,"ely, england, united kingdom",
93047,"nashua, new hampshire, usa",52.0
93085,"cedar rapids, iowa, usa",
93257,"san francisco, california, usa",
93562,"rhinelander, wisconsin, usa",60.0
93732,"san diego, california, usa",56.0
94023,"dartford, kent, united kingdom",56.0
94209,"victoria, british columbia, canada",25.0
94494,"tacoma, washington, usa",24.0
94853,"christchurch, canterbury, new zealand",27.0
94865,"bremen, bremen, germany",21.0
94923,"brick, new jersey, usa",40.0
95025,"boise, idaho, usa",21.0
95250,"prospect, kentucky, usa",
95261,"adelaide, south australia, australia",
95301,"wangaratta, victoria, australia",19.0
95359,"charleston, west virginia, usa",33.0
95903,"mason, ohio, usa",27.0
95923,"bloomfield, new jersey, usa",17.0
96440,"rochester, new york, usa",29.0
96493,"christchurch, canterbury, new zealand",
96521,"victoria, british columbia, canada",23.0
96659,"adelaide, south australia, australia",37.0
96679,"seville grove, western australia, australia",27.0
97945,"omaha, nebraska, usa",
98026,"yarmouth, nova scotia,",40.0
98297,"espoo, uusimaa, finland",24.0
98628,"kuwait, kuwait, kuwait",17.0
98655,"st. petersburg, florida, usa",70.0
98787,"melbourne, victoria, australia",26.0
99026,"huntington beach, california, usa",38.0
99032,"white plains, new york, usa",25.0
99281,"seattle, washington, usa",17.0
99347,"muskegon, michigan, usa",30.0
99623,"canberra, australian capital territory, australia",
99630,"framingham, massachusetts, usa",24.0
99955,"lockport, new york, usa",14.0
100264,"brunswick, ohio, usa",37.0
101172,"montreal, quebec, canada",22.0
101550,"villa ballester, buenos aires, argentina",29.0
101666,"wien, wien, austria",49.0
102019,"walla walla, washington, usa",32.0
102032,"anchorage, alaska, usa",30.0
102164,"stuttgart, baden-wuerttemberg, germany",44.0
102196,"gronau (leine), niedersachsen, germany",28.0
102275,"saint clair, michigan, usa",52.0
102322,"selm, nrw, germany",54.0
103811,"st. paul, minnesota, usa",25.0
103871,"columbia, missouri, usa",45.0
104058,"newark, ohio, usa",
104113,"springfield, missouri, usa",24.0
104211,"chattanooga, tennessee, usa",39.0
104243,"coatesville, pennsylvania, usa",60.0
104268,"athens, georgia, usa",28.0
105295,"hamburg, hamburg, germany",
105745,"barcelona, catalunya, spain",
105795,"elche, alicante, spain",24.0
105968,"anchorage, alaska, usa",41.0
106816,"independence, missouri, usa",57.0
107042,"aachen, nordrhein-westfalen, germany",
107270,"braunschweig, niedersachsen, germany",38.0
107301,"west kensington, london, united kingdom",31.0
107376,"surry hills, new south wales, australia",35.0
107431,"tomball, texas, usa",
107645,"rubí, barcelona, spain",24.0
107718,"los angeles, california, usa",28.0
108687,"cerdanyola del valles, barcelona, spain",28.0
108700,"orlando, florida, usa",49.0
108752,"fort polk, louisiana, usa",31.0
109049,"west concord, minnesota, usa",
109103,"gardiner, montana, usa",
109107,"orange, california, usa",19.0
109344,"koeln, nordrhein-westfalen, germany",46.0
109427,"singapore, singapore, singapore",37.0
109461,"oklahoma city, oklahoma, usa",30.0
109864,"lafayette, colorado, usa",
109901,"sydney, new south wales, australia",59.0
110029,"norwich, england, united kingdom",27.0
110076,"toronto, ontario, canada",52.0
110309,"walnut creek, california, usa",32.0
110609,"osaka, n/a, japan",32.0
110746,"wrexham, wales, united kingdom",59.0
110853,"rockaway beach, new york, usa",
111035,"mountain view, california, usa",
111269,"brooklyn, new york, usa",30.0
111578,"fremont, california, usa",
111747,"plantation, florida, usa",56.0
111947,"albuquerque, new mexico, usa",30.0
112083,"tucson, arizona, usa",25.0
112765,"west new york, new jersey, usa",35.0
113030,"vancouver, british columbia, canada",25.0
113292,"yuba city, ca, usa",38.0
113904,"baltimore, maryland, usa",31.0
114143,"patterson lakes, ,",31.0
114178,"tokyo, tokyo, japan",30.0
114216,"ste-anne-de-bellevue, quebec, canada",
114414,"edinburg, texas, usa",27.0
114434,"carson city, nevada, usa",39.0
114444,"alexandria, virginia, usa",
114446,"cardiff, wales, united kingdom",26.0
114893,"harrogate, england, united kingdom",32.0
114983,"chelmer, queensland, australia",21.0
114988,"temple, texas, usa",37.0
115148,"london, ontario, canada",24.0
115679,"las vegas, , usa",16.0
115692,"blacksburg, virginia, usa",33.0
115904,"bolton, lancashire, united kingdom",27.0
117111,"toronto, ontario, canada",30.0
117581,"alton, illinois, usa",41.0
117683,"manchester, manchester, united kingdom",28.0
118275,"legionowo, woj. mazowieckie, poland",24.0
118372,"auburn hills, michigan, usa",25.0
118434,"darwin, northern territory, australia",23.0
118533,"owasso, oklahoma, usa",37.0
118654,"louisville, kentucky, usa",
118683,"plaistow, new hampshire, usa",50.0
119556,"asheville, north carolina, usa",54.0
120515,"porto alegre, rio grande do sul, brazil",42.0
120579,"braga, braga, portugal",18.0
121070,"lyon, rhône-alpes, france",27.0
121606,"petaling jaya, selangor, malaysia",23.0
121667,"alaquas, valencia, spain",
121941,"covington, washington, usa",57.0
122037,"bochum, nordrhein-westfalen, germany",27.0
122086,"victoria, british columbia, canada",18.0
122321,"jacksonville, north carolina, usa",23.0
122429,"kamuela, hawaii, usa",48.0
122506,"coralville, iowa, usa",27.0
122660,"remscheid, nordrhein-westfalen, germany",13.0
